,id,redshift,mass,simulation,snap,ax,rot
0,tSZ_sim=D26_snap=060_mass=14.74_reds=0.46_ax=x_rot=90,0.46,14.74,D26,060,x,90
0,tSZ_sim=D22_snap=044_mass=14.34_reds=0.89_ax=x_rot=270,0.89,14.34,D22,044,x,270
0,tSZ_sim=D20_snap=064_mass=14.66_reds=0.38_ax=z_rot=0,0.38,14.66,D20,064,z,0
0,tSZ_sim=D17_snap=080_mass=14.92_reds=0.13_ax=z_rot=0,0.13,14.92,D17,080,z,0
0,tSZ_sim=D6_snap=084_mass=14.81_reds=0.08_ax=y_rot=180,0.08,14.81,D6,084,y,180
0,tSZ_sim=D1_snap=040_mass=14.27_reds=1.05_ax=z_rot=0,1.05,14.27,D1,040,z,0
0,tSZ_sim=D12_snap=088_mass=15.07_reds=0.03_ax=y_rot=180,0.03,15.07,D12,088,y,180
0,tSZ_sim=D26_snap=064_mass=14.71_reds=0.39_ax=x_rot=270,0.39,14.71,D26,064,x,270
0,tSZ_sim=D6_snap=036_mass=14.00_reds=1.48_ax=z_rot=0,1.48,14.0,D6,036,z,0
0,tSZ_sim=D3_snap=040_mass=13.89_reds=1.05_ax=x_rot=0,1.05,13.89,D3,040,x,0
0,tSZ_sim=D20_snap=040_mass=14.24_reds=1.05_ax=y_rot=0,1.05,14.24,D20,040,y,0
0,tSZ_sim=D17_snap=076_mass=14.67_reds=0.19_ax=y_rot=90,0.19,14.67,D17,076,y,90
0,tSZ_sim=D13_snap=036_mass=13.68_reds=1.48_ax=z_rot=270,1.48,13.68,D13,036,z,270
0,tSZ_sim=D23_snap=040_mass=13.98_reds=1.05_ax=x_rot=270,1.05,13.98,D23,040,x,270
0,tSZ_sim=D15_snap=036_mass=13.90_reds=1.48_ax=y_rot=90,1.48,13.9,D15,036,y,90
0,tSZ_sim=D26_snap=084_mass=14.94_reds=0.08_ax=y_rot=180,0.08,14.94,D26,084,y,180
0,tSZ_sim=D1_snap=041_mass=14.22_reds=1.00_ax=y_rot=270,1.0,14.22,D1,041,y,270
0,tSZ_sim=D14_snap=032_mass=13.76_reds=2.01_ax=z_rot=0,2.01,13.76,D14,032,z,0
0,tSZ_sim=D13_snap=060_mass=14.30_reds=0.46_ax=x_rot=0,0.46,14.3,D13,060,x,0
0,tSZ_sim=D6_snap=060_mass=14.50_reds=0.46_ax=y_rot=180,0.46,14.5,D6,060,y,180
0,tSZ_sim=D8_snap=080_mass=14.50_reds=0.13_ax=y_rot=0,0.13,14.5,D8,080,y,0
0,tSZ_sim=D22_snap=041_mass=14.32_reds=1.00_ax=z_rot=0,1.0,14.32,D22,041,z,0
0,tSZ_sim=D19_snap=041_mass=14.59_reds=1.00_ax=x_rot=0,1.0,14.59,D19,041,x,0
0,tSZ_sim=D2_snap=052_mass=14.14_reds=0.65_ax=x_rot=0,0.65,14.14,D2,052,x,0
0,tSZ_sim=D3_snap=048_mass=14.28_reds=0.76_ax=y_rot=90,0.76,14.28,D3,048,y,90
0,tSZ_sim=D24_snap=041_mass=14.38_reds=1.00_ax=x_rot=90,1.0,14.38,D24,041,x,90
0,tSZ_sim=D3_snap=032_mass=13.39_reds=2.01_ax=x_rot=270,2.01,13.39,D3,032,x,270
0,tSZ_sim=D12_snap=036_mass=13.86_reds=1.48_ax=z_rot=0,1.48,13.86,D12,036,z,0
0,tSZ_sim=D22_snap=052_mass=14.97_reds=0.65_ax=x_rot=270,0.65,14.97,D22,052,x,270
0,tSZ_sim=D24_snap=084_mass=14.87_reds=0.08_ax=z_rot=90,0.08,14.87,D24,084,z,90
0,tSZ_sim=D22_snap=052_mass=14.97_reds=0.65_ax=y_rot=180,0.65,14.97,D22,052,y,180
0,tSZ_sim=D16_snap=040_mass=14.52_reds=1.05_ax=z_rot=180,1.05,14.52,D16,040,z,180
0,tSZ_sim=D22_snap=056_mass=15.02_reds=0.55_ax=y_rot=270,0.55,15.02,D22,056,y,270
0,tSZ_sim=D22_snap=044_mass=14.34_reds=0.89_ax=x_rot=0,0.89,14.34,D22,044,x,0
0,tSZ_sim=D4_snap=068_mass=14.10_reds=0.31_ax=y_rot=180,0.31,14.1,D4,068,y,180
0,tSZ_sim=D10_snap=064_mass=14.87_reds=0.39_ax=x_rot=180,0.39,14.87,D10,064,x,180
0,tSZ_sim=D17_snap=036_mass=13.79_reds=1.48_ax=x_rot=180,1.48,13.79,D17,036,x,180
0,tSZ_sim=D4_snap=072_mass=14.16_reds=0.25_ax=y_rot=0,0.25,14.16,D4,072,y,0
0,tSZ_sim=D17_snap=044_mass=13.81_reds=0.89_ax=z_rot=90,0.89,13.81,D17,044,z,90
0,tSZ_sim=D11_snap=032_mass=13.52_reds=2.01_ax=z_rot=0,2.01,13.52,D11,032,z,0
0,tSZ_sim=D1_snap=084_mass=14.98_reds=0.08_ax=y_rot=90,0.08,14.98,D1,084,y,90
0,tSZ_sim=D29_snap=076_mass=14.61_reds=0.19_ax=y_rot=270,0.19,14.61,D29,076,y,270
0,tSZ_sim=D3_snap=088_mass=14.51_reds=0.03_ax=x_rot=90,0.03,14.51,D3,088,x,90
0,tSZ_sim=D16_snap=068_mass=14.84_reds=0.31_ax=x_rot=0,0.31,14.84,D16,068,x,0
0,tSZ_sim=D7_snap=072_mass=14.76_reds=0.25_ax=z_rot=270,0.25,14.76,D7,072,z,270
0,tSZ_sim=D18_snap=048_mass=14.26_reds=0.76_ax=y_rot=180,0.76,14.26,D18,048,y,180
0,tSZ_sim=D22_snap=068_mass=15.07_reds=0.31_ax=z_rot=270,0.31,15.07,D22,068,z,270
0,tSZ_sim=D3_snap=068_mass=14.49_reds=0.31_ax=x_rot=0,0.31,14.49,D3,068,x,0
0,tSZ_sim=D5_snap=044_mass=13.44_reds=0.89_ax=x_rot=180,0.89,13.44,D5,044,x,180
0,tSZ_sim=D3_snap=084_mass=14.50_reds=0.08_ax=x_rot=90,0.08,14.5,D3,084,x,90
0,tSZ_sim=D19_snap=080_mass=14.85_reds=0.13_ax=z_rot=180,0.13,14.85,D19,080,z,180
0,tSZ_sim=D28_snap=040_mass=13.58_reds=1.05_ax=z_rot=180,1.05,13.58,D28,040,z,180
0,tSZ_sim=D28_snap=041_mass=13.93_reds=1.00_ax=z_rot=270,1.0,13.93,D28,041,z,270
0,tSZ_sim=D5_snap=068_mass=13.88_reds=0.31_ax=z_rot=0,0.31,13.88,D5,068,z,0
0,tSZ_sim=D26_snap=068_mass=14.72_reds=0.31_ax=z_rot=180,0.31,14.72,D26,068,z,180
0,tSZ_sim=D26_snap=080_mass=14.86_reds=0.13_ax=y_rot=90,0.13,14.86,D26,080,y,90
0,tSZ_sim=D10_snap=040_mass=14.47_reds=1.05_ax=x_rot=180,1.05,14.47,D10,040,x,180
0,tSZ_sim=D2_snap=068_mass=14.21_reds=0.31_ax=z_rot=90,0.31,14.21,D2,068,z,90
0,tSZ_sim=D27_snap=064_mass=14.72_reds=0.38_ax=x_rot=270,0.38,14.72,D27,064,x,270
0,tSZ_sim=D24_snap=060_mass=14.84_reds=0.46_ax=x_rot=180,0.46,14.84,D24,060,x,180
0,tSZ_sim=D11_snap=076_mass=14.69_reds=0.19_ax=y_rot=180,0.19,14.69,D11,076,y,180
0,tSZ_sim=D4_snap=080_mass=14.16_reds=0.13_ax=x_rot=270,0.13,14.16,D4,080,x,270
0,tSZ_sim=D24_snap=076_mass=14.89_reds=0.19_ax=x_rot=180,0.19,14.89,D24,076,x,180
0,tSZ_sim=D17_snap=084_mass=15.02_reds=0.08_ax=x_rot=0,0.08,15.02,D17,084,x,0
0,tSZ_sim=D27_snap=041_mass=14.26_reds=1.00_ax=z_rot=90,1.0,14.26,D27,041,z,90
0,tSZ_sim=D21_snap=068_mass=14.80_reds=0.31_ax=z_rot=180,0.31,14.8,D21,068,z,180
0,tSZ_sim=D11_snap=076_mass=14.69_reds=0.19_ax=z_rot=180,0.19,14.69,D11,076,z,180
0,tSZ_sim=D12_snap=060_mass=14.35_reds=0.46_ax=x_rot=180,0.46,14.35,D12,060,x,180
0,tSZ_sim=D10_snap=041_mass=14.45_reds=1.00_ax=z_rot=0,1.0,14.45,D10,041,z,0
0,tSZ_sim=D28_snap=088_mass=14.91_reds=0.03_ax=z_rot=270,0.03,14.91,D28,088,z,270
0,tSZ_sim=D15_snap=032_mass=13.75_reds=2.01_ax=x_rot=0,2.01,13.75,D15,032,x,0
0,tSZ_sim=D6_snap=041_mass=14.11_reds=1.00_ax=x_rot=0,1.0,14.11,D6,041,x,0
0,tSZ_sim=D8_snap=076_mass=14.25_reds=0.19_ax=x_rot=270,0.19,14.25,D8,076,x,270
0,tSZ_sim=D5_snap=084_mass=13.82_reds=0.08_ax=z_rot=90,0.08,13.82,D5,084,z,90
0,tSZ_sim=D5_snap=076_mass=13.85_reds=0.19_ax=x_rot=270,0.19,13.85,D5,076,x,270
0,tSZ_sim=D5_snap=040_mass=13.47_reds=1.05_ax=y_rot=180,1.05,13.47,D5,040,y,180
0,tSZ_sim=D22_snap=036_mass=14.16_reds=1.48_ax=z_rot=0,1.48,14.16,D22,036,z,0
0,tSZ_sim=D21_snap=044_mass=14.39_reds=0.89_ax=y_rot=90,0.89,14.39,D21,044,y,90
0,tSZ_sim=D15_snap=068_mass=14.90_reds=0.31_ax=x_rot=90,0.31,14.9,D15,068,x,90
0,tSZ_sim=D12_snap=068_mass=14.65_reds=0.31_ax=z_rot=180,0.31,14.65,D12,068,z,180
0,tSZ_sim=D3_snap=064_mass=14.43_reds=0.38_ax=y_rot=0,0.38,14.43,D3,064,y,0
0,tSZ_sim=D26_snap=048_mass=14.57_reds=0.76_ax=z_rot=90,0.76,14.57,D26,048,z,90
0,tSZ_sim=D4_snap=064_mass=14.08_reds=0.38_ax=y_rot=180,0.38,14.08,D4,064,y,180
0,tSZ_sim=D16_snap=041_mass=14.58_reds=1.00_ax=z_rot=180,1.0,14.58,D16,041,z,180
0,tSZ_sim=D19_snap=052_mass=14.67_reds=0.65_ax=y_rot=180,0.65,14.67,D19,052,y,180
0,tSZ_sim=D25_snap=068_mass=14.06_reds=0.31_ax=x_rot=90,0.31,14.06,D25,068,x,90
0,tSZ_sim=D9_snap=084_mass=13.87_reds=0.08_ax=x_rot=0,0.08,13.87,D9,084,x,0
0,tSZ_sim=D2_snap=084_mass=14.38_reds=0.08_ax=y_rot=90,0.08,14.38,D2,084,y,90
0,tSZ_sim=D20_snap=088_mass=14.97_reds=0.03_ax=z_rot=0,0.03,14.97,D20,088,z,0
0,tSZ_sim=D5_snap=080_mass=13.79_reds=0.13_ax=z_rot=0,0.13,13.79,D5,080,z,0
0,tSZ_sim=D12_snap=072_mass=14.63_reds=0.25_ax=y_rot=0,0.25,14.63,D12,072,y,0
0,tSZ_sim=D20_snap=052_mass=14.60_reds=0.65_ax=z_rot=90,0.65,14.6,D20,052,z,90
0,tSZ_sim=D27_snap=040_mass=14.21_reds=1.05_ax=y_rot=90,1.05,14.21,D27,040,y,90
0,tSZ_sim=D27_snap=044_mass=14.28_reds=0.89_ax=y_rot=90,0.89,14.28,D27,044,y,90
0,tSZ_sim=D8_snap=068_mass=14.28_reds=0.31_ax=y_rot=270,0.31,14.28,D8,068,y,270
0,tSZ_sim=D29_snap=068_mass=14.67_reds=0.31_ax=z_rot=0,0.31,14.67,D29,068,z,0
0,tSZ_sim=D6_snap=076_mass=14.87_reds=0.19_ax=x_rot=0,0.19,14.87,D6,076,x,0
0,tSZ_sim=D20_snap=068_mass=14.65_reds=0.31_ax=z_rot=90,0.31,14.65,D20,068,z,90
0,tSZ_sim=D15_snap=056_mass=14.65_reds=0.55_ax=y_rot=90,0.55,14.65,D15,056,y,90
0,tSZ_sim=D27_snap=060_mass=14.59_reds=0.46_ax=z_rot=0,0.46,14.59,D27,060,z,0
0,tSZ_sim=D27_snap=044_mass=14.28_reds=0.89_ax=x_rot=270,0.89,14.28,D27,044,x,270
0,tSZ_sim=D22_snap=048_mass=14.73_reds=0.76_ax=x_rot=180,0.76,14.73,D22,048,x,180
0,tSZ_sim=D6_snap=068_mass=14.64_reds=0.31_ax=z_rot=180,0.31,14.64,D6,068,z,180
0,tSZ_sim=D10_snap=060_mass=14.64_reds=0.46_ax=y_rot=180,0.46,14.64,D10,060,y,180
0,tSZ_sim=D20_snap=060_mass=14.62_reds=0.46_ax=x_rot=90,0.46,14.62,D20,060,x,90
0,tSZ_sim=D11_snap=080_mass=14.73_reds=0.13_ax=y_rot=270,0.13,14.73,D11,080,y,270
0,tSZ_sim=D29_snap=048_mass=14.39_reds=0.76_ax=z_rot=0,0.76,14.39,D29,048,z,0
0,tSZ_sim=D1_snap=084_mass=14.98_reds=0.08_ax=x_rot=90,0.08,14.98,D1,084,x,90
0,tSZ_sim=D4_snap=072_mass=14.16_reds=0.25_ax=z_rot=270,0.25,14.16,D4,072,z,270
0,tSZ_sim=D16_snap=072_mass=14.81_reds=0.25_ax=z_rot=90,0.25,14.81,D16,072,z,90
0,tSZ_sim=D20_snap=088_mass=14.97_reds=0.03_ax=x_rot=270,0.03,14.97,D20,088,x,270
0,tSZ_sim=D18_snap=056_mass=14.44_reds=0.55_ax=z_rot=0,0.55,14.44,D18,056,z,0
0,tSZ_sim=D3_snap=088_mass=14.51_reds=0.03_ax=y_rot=0,0.03,14.51,D3,088,y,0
0,tSZ_sim=D27_snap=060_mass=14.59_reds=0.46_ax=y_rot=270,0.46,14.59,D27,060,y,270
0,tSZ_sim=D15_snap=041_mass=14.26_reds=1.00_ax=y_rot=90,1.0,14.26,D15,041,y,90
0,tSZ_sim=D9_snap=072_mass=13.81_reds=0.25_ax=x_rot=90,0.25,13.81,D9,072,x,90
0,tSZ_sim=D27_snap=041_mass=14.26_reds=1.00_ax=y_rot=180,1.0,14.26,D27,041,y,180
0,tSZ_sim=D25_snap=048_mass=14.06_reds=0.76_ax=z_rot=180,0.76,14.06,D25,048,z,180
0,tSZ_sim=D3_snap=032_mass=13.39_reds=2.01_ax=z_rot=270,2.01,13.39,D3,032,z,270
0,tSZ_sim=D15_snap=036_mass=13.90_reds=1.48_ax=z_rot=270,1.48,13.9,D15,036,z,270
0,tSZ_sim=D21_snap=056_mass=14.54_reds=0.55_ax=x_rot=270,0.55,14.54,D21,056,x,270
0,tSZ_sim=D24_snap=040_mass=14.38_reds=1.05_ax=y_rot=270,1.05,14.38,D24,040,y,270
0,tSZ_sim=D26_snap=068_mass=14.72_reds=0.31_ax=y_rot=180,0.31,14.72,D26,068,y,180
0,tSZ_sim=D3_snap=056_mass=14.46_reds=0.55_ax=y_rot=90,0.55,14.46,D3,056,y,90
0,tSZ_sim=D23_snap=040_mass=13.98_reds=1.05_ax=y_rot=180,1.05,13.98,D23,040,y,180
0,tSZ_sim=D16_snap=060_mass=14.77_reds=0.46_ax=z_rot=90,0.46,14.77,D16,060,z,90
0,tSZ_sim=D28_snap=041_mass=13.93_reds=1.00_ax=x_rot=270,1.0,13.93,D28,041,x,270
0,tSZ_sim=D11_snap=036_mass=13.71_reds=1.48_ax=x_rot=180,1.48,13.71,D11,036,x,180
0,tSZ_sim=D2_snap=036_mass=13.69_reds=1.48_ax=y_rot=90,1.48,13.69,D2,036,y,90
0,tSZ_sim=D5_snap=056_mass=13.70_reds=0.55_ax=y_rot=90,0.55,13.7,D5,056,y,90
0,tSZ_sim=D11_snap=052_mass=14.20_reds=0.65_ax=x_rot=180,0.65,14.2,D11,052,x,180
0,tSZ_sim=D19_snap=041_mass=14.59_reds=1.00_ax=y_rot=180,1.0,14.59,D19,041,y,180
0,tSZ_sim=D15_snap=036_mass=13.90_reds=1.48_ax=x_rot=270,1.48,13.9,D15,036,x,270
0,tSZ_sim=D28_snap=088_mass=14.91_reds=0.03_ax=z_rot=180,0.03,14.91,D28,088,z,180
0,tSZ_sim=D21_snap=036_mass=14.25_reds=1.48_ax=z_rot=0,1.48,14.25,D21,036,z,0
0,tSZ_sim=D2_snap=072_mass=14.21_reds=0.25_ax=y_rot=0,0.25,14.21,D2,072,y,0
0,tSZ_sim=D21_snap=076_mass=14.73_reds=0.19_ax=z_rot=270,0.19,14.73,D21,076,z,270
0,tSZ_sim=D20_snap=080_mass=15.03_reds=0.13_ax=x_rot=270,0.13,15.03,D20,080,x,270
0,tSZ_sim=D13_snap=064_mass=14.51_reds=0.39_ax=y_rot=90,0.39,14.51,D13,064,y,90
0,tSZ_sim=D16_snap=080_mass=14.94_reds=0.13_ax=y_rot=270,0.13,14.94,D16,080,y,270
0,tSZ_sim=D20_snap=084_mass=15.02_reds=0.08_ax=y_rot=180,0.08,15.02,D20,084,y,180
0,tSZ_sim=D26_snap=060_mass=14.74_reds=0.46_ax=y_rot=270,0.46,14.74,D26,060,y,270
0,tSZ_sim=D27_snap=084_mass=15.00_reds=0.08_ax=y_rot=90,0.08,15.0,D27,084,y,90
0,tSZ_sim=D10_snap=056_mass=14.45_reds=0.55_ax=z_rot=90,0.55,14.45,D10,056,z,90
0,tSZ_sim=D22_snap=036_mass=14.16_reds=1.48_ax=x_rot=90,1.48,14.16,D22,036,x,90
0,tSZ_sim=D14_snap=064_mass=14.85_reds=0.39_ax=x_rot=270,0.39,14.85,D14,064,x,270
0,tSZ_sim=D29_snap=048_mass=14.39_reds=0.76_ax=x_rot=270,0.76,14.39,D29,048,x,270
0,tSZ_sim=D18_snap=072_mass=14.67_reds=0.25_ax=y_rot=90,0.25,14.67,D18,072,y,90
0,tSZ_sim=D4_snap=060_mass=14.12_reds=0.46_ax=x_rot=90,0.46,14.12,D4,060,x,90
0,tSZ_sim=D8_snap=052_mass=13.56_reds=0.65_ax=y_rot=0,0.65,13.56,D8,052,y,0
0,tSZ_sim=D23_snap=064_mass=14.51_reds=0.39_ax=y_rot=90,0.39,14.51,D23,064,y,90
0,tSZ_sim=D7_snap=072_mass=14.76_reds=0.25_ax=y_rot=90,0.25,14.76,D7,072,y,90
0,tSZ_sim=D28_snap=064_mass=14.61_reds=0.39_ax=z_rot=0,0.39,14.61,D28,064,z,0
0,tSZ_sim=D13_snap=036_mass=13.68_reds=1.48_ax=x_rot=0,1.48,13.68,D13,036,x,0
0,tSZ_sim=D5_snap=080_mass=13.79_reds=0.13_ax=x_rot=90,0.13,13.79,D5,080,x,90
0,tSZ_sim=D22_snap=072_mass=15.05_reds=0.25_ax=z_rot=0,0.25,15.05,D22,072,z,0
0,tSZ_sim=D8_snap=056_mass=13.89_reds=0.55_ax=y_rot=90,0.55,13.89,D8,056,y,90
0,tSZ_sim=D23_snap=088_mass=14.84_reds=0.03_ax=x_rot=180,0.03,14.84,D23,088,x,180
0,tSZ_sim=D29_snap=080_mass=14.63_reds=0.13_ax=z_rot=270,0.13,14.63,D29,080,z,270
0,tSZ_sim=D14_snap=036_mass=14.15_reds=1.48_ax=x_rot=180,1.48,14.15,D14,036,x,180
0,tSZ_sim=D5_snap=064_mass=13.93_reds=0.38_ax=y_rot=270,0.38,13.93,D5,064,y,270
0,tSZ_sim=D3_snap=056_mass=14.46_reds=0.55_ax=y_rot=0,0.55,14.46,D3,056,y,0
0,tSZ_sim=D14_snap=044_mass=14.48_reds=0.89_ax=x_rot=0,0.89,14.48,D14,044,x,0
0,tSZ_sim=D21_snap=060_mass=14.52_reds=0.46_ax=z_rot=180,0.46,14.52,D21,060,z,180
0,tSZ_sim=D28_snap=088_mass=14.91_reds=0.03_ax=z_rot=0,0.03,14.91,D28,088,z,0
0,tSZ_sim=D4_snap=088_mass=14.34_reds=0.03_ax=x_rot=270,0.03,14.34,D4,088,x,270
0,tSZ_sim=D14_snap=064_mass=14.85_reds=0.39_ax=y_rot=180,0.39,14.85,D14,064,y,180
0,tSZ_sim=D5_snap=060_mass=13.90_reds=0.46_ax=x_rot=180,0.46,13.9,D5,060,x,180
0,tSZ_sim=D9_snap=080_mass=13.83_reds=0.13_ax=x_rot=270,0.13,13.83,D9,080,x,270
0,tSZ_sim=D18_snap=064_mass=14.70_reds=0.39_ax=x_rot=90,0.39,14.7,D18,064,x,90
0,tSZ_sim=D17_snap=076_mass=14.67_reds=0.19_ax=x_rot=270,0.19,14.67,D17,076,x,270
0,tSZ_sim=D9_snap=064_mass=13.74_reds=0.38_ax=z_rot=270,0.38,13.74,D9,064,z,270
0,tSZ_sim=D17_snap=072_mass=14.22_reds=0.25_ax=z_rot=270,0.25,14.22,D17,072,z,270
0,tSZ_sim=D13_snap=080_mass=14.53_reds=0.13_ax=y_rot=270,0.13,14.53,D13,080,y,270
0,tSZ_sim=D9_snap=088_mass=13.83_reds=0.03_ax=y_rot=270,0.03,13.83,D9,088,y,270
0,tSZ_sim=D16_snap=032_mass=13.79_reds=2.01_ax=z_rot=270,2.01,13.79,D16,032,z,270
0,tSZ_sim=D29_snap=040_mass=14.12_reds=1.05_ax=x_rot=90,1.05,14.12,D29,040,x,90
0,tSZ_sim=D5_snap=048_mass=13.76_reds=0.76_ax=x_rot=90,0.76,13.76,D5,048,x,90
0,tSZ_sim=D17_snap=076_mass=14.67_reds=0.19_ax=x_rot=180,0.19,14.67,D17,076,x,180
0,tSZ_sim=D4_snap=060_mass=14.12_reds=0.46_ax=y_rot=270,0.46,14.12,D4,060,y,270
0,tSZ_sim=D5_snap=056_mass=13.70_reds=0.55_ax=z_rot=180,0.55,13.7,D5,056,z,180
0,tSZ_sim=D28_snap=036_mass=13.74_reds=1.48_ax=y_rot=270,1.48,13.74,D28,036,y,270
0,tSZ_sim=D5_snap=080_mass=13.79_reds=0.13_ax=x_rot=270,0.13,13.79,D5,080,x,270
0,tSZ_sim=D23_snap=072_mass=14.53_reds=0.25_ax=x_rot=270,0.25,14.53,D23,072,x,270
0,tSZ_sim=D14_snap=041_mass=14.45_reds=1.00_ax=z_rot=90,1.0,14.45,D14,041,z,90
0,tSZ_sim=D3_snap=048_mass=14.28_reds=0.76_ax=z_rot=90,0.76,14.28,D3,048,z,90
0,tSZ_sim=D4_snap=068_mass=14.10_reds=0.31_ax=y_rot=0,0.31,14.1,D4,068,y,0
0,tSZ_sim=D16_snap=080_mass=14.94_reds=0.13_ax=y_rot=0,0.13,14.94,D16,080,y,0
0,tSZ_sim=D25_snap=052_mass=14.31_reds=0.65_ax=x_rot=270,0.65,14.31,D25,052,x,270
0,tSZ_sim=D12_snap=076_mass=14.64_reds=0.19_ax=z_rot=0,0.19,14.64,D12,076,z,0
0,tSZ_sim=D17_snap=084_mass=15.02_reds=0.08_ax=y_rot=0,0.08,15.02,D17,084,y,0
0,tSZ_sim=D14_snap=060_mass=14.65_reds=0.46_ax=y_rot=0,0.46,14.65,D14,060,y,0
0,tSZ_sim=D2_snap=080_mass=14.37_reds=0.13_ax=z_rot=180,0.13,14.37,D2,080,z,180
0,tSZ_sim=D25_snap=036_mass=13.39_reds=1.48_ax=z_rot=90,1.48,13.39,D25,036,z,90
0,tSZ_sim=D28_snap=032_mass=13.48_reds=2.01_ax=z_rot=180,2.01,13.48,D28,032,z,180
0,tSZ_sim=D13_snap=036_mass=13.68_reds=1.48_ax=z_rot=90,1.48,13.68,D13,036,z,90
0,tSZ_sim=D16_snap=032_mass=13.79_reds=2.01_ax=z_rot=0,2.01,13.79,D16,032,z,0
0,tSZ_sim=D5_snap=044_mass=13.44_reds=0.89_ax=y_rot=270,0.89,13.44,D5,044,y,270
0,tSZ_sim=D19_snap=064_mass=14.69_reds=0.39_ax=x_rot=90,0.39,14.69,D19,064,x,90
0,tSZ_sim=D12_snap=068_mass=14.65_reds=0.31_ax=y_rot=90,0.31,14.65,D12,068,y,90
0,tSZ_sim=D23_snap=080_mass=14.53_reds=0.13_ax=x_rot=90,0.13,14.53,D23,080,x,90
0,tSZ_sim=D11_snap=040_mass=13.89_reds=1.05_ax=z_rot=0,1.05,13.89,D11,040,z,0
0,tSZ_sim=D29_snap=040_mass=14.12_reds=1.05_ax=z_rot=0,1.05,14.12,D29,040,z,0
0,tSZ_sim=D13_snap=072_mass=14.54_reds=0.25_ax=z_rot=0,0.25,14.54,D13,072,z,0
0,tSZ_sim=D23_snap=064_mass=14.51_reds=0.39_ax=x_rot=270,0.39,14.51,D23,064,x,270
0,tSZ_sim=D10_snap=080_mass=14.78_reds=0.13_ax=x_rot=180,0.13,14.78,D10,080,x,180
0,tSZ_sim=D4_snap=036_mass=13.19_reds=1.48_ax=y_rot=270,1.48,13.19,D4,036,y,270
0,tSZ_sim=D11_snap=032_mass=13.52_reds=2.01_ax=y_rot=0,2.01,13.52,D11,032,y,0
0,tSZ_sim=D17_snap=052_mass=14.25_reds=0.65_ax=z_rot=90,0.65,14.25,D17,052,z,90
0,tSZ_sim=D11_snap=036_mass=13.71_reds=1.48_ax=z_rot=0,1.48,13.71,D11,036,z,0
0,tSZ_sim=D26_snap=084_mass=14.94_reds=0.08_ax=x_rot=0,0.08,14.94,D26,084,x,0
0,tSZ_sim=D12_snap=068_mass=14.65_reds=0.31_ax=x_rot=90,0.31,14.65,D12,068,x,90
0,tSZ_sim=D24_snap=084_mass=14.87_reds=0.08_ax=z_rot=180,0.08,14.87,D24,084,z,180
0,tSZ_sim=D16_snap=060_mass=14.77_reds=0.46_ax=x_rot=180,0.46,14.77,D16,060,x,180
0,tSZ_sim=D13_snap=044_mass=13.77_reds=0.89_ax=x_rot=0,0.89,13.77,D13,044,x,0
0,tSZ_sim=D23_snap=076_mass=14.51_reds=0.19_ax=z_rot=0,0.19,14.51,D23,076,z,0
0,tSZ_sim=D28_snap=072_mass=14.96_reds=0.25_ax=z_rot=270,0.25,14.96,D28,072,z,270
0,tSZ_sim=D1_snap=088_mass=14.96_reds=0.03_ax=y_rot=90,0.03,14.96,D1,088,y,90
0,tSZ_sim=D15_snap=068_mass=14.90_reds=0.31_ax=x_rot=270,0.31,14.9,D15,068,x,270
0,tSZ_sim=D22_snap=041_mass=14.32_reds=1.00_ax=x_rot=90,1.0,14.32,D22,041,x,90
0,tSZ_sim=D14_snap=084_mass=14.92_reds=0.08_ax=z_rot=180,0.08,14.92,D14,084,z,180
0,tSZ_sim=D19_snap=064_mass=14.69_reds=0.39_ax=z_rot=270,0.39,14.69,D19,064,z,270
0,tSZ_sim=D20_snap=044_mass=14.34_reds=0.89_ax=x_rot=0,0.89,14.34,D20,044,x,0
0,tSZ_sim=D19_snap=040_mass=14.54_reds=1.05_ax=z_rot=180,1.05,14.54,D19,040,z,180
0,tSZ_sim=D10_snap=036_mass=14.05_reds=1.48_ax=z_rot=90,1.48,14.05,D10,036,z,90
0,tSZ_sim=D3_snap=041_mass=13.97_reds=1.00_ax=x_rot=0,1.0,13.97,D3,041,x,0
0,tSZ_sim=D9_snap=060_mass=13.73_reds=0.46_ax=x_rot=0,0.46,13.73,D9,060,x,0
0,tSZ_sim=D24_snap=036_mass=14.19_reds=1.48_ax=z_rot=180,1.48,14.19,D24,036,z,180
0,tSZ_sim=D16_snap=056_mass=14.68_reds=0.55_ax=y_rot=90,0.55,14.68,D16,056,y,90
0,tSZ_sim=D20_snap=036_mass=14.13_reds=1.48_ax=z_rot=0,1.48,14.13,D20,036,z,0
0,tSZ_sim=D10_snap=041_mass=14.45_reds=1.00_ax=x_rot=0,1.0,14.45,D10,041,x,0
0,tSZ_sim=D14_snap=076_mass=14.88_reds=0.19_ax=z_rot=180,0.19,14.88,D14,076,z,180
0,tSZ_sim=D25_snap=060_mass=14.18_reds=0.46_ax=z_rot=90,0.46,14.18,D25,060,z,90
0,tSZ_sim=D17_snap=084_mass=15.02_reds=0.08_ax=z_rot=0,0.08,15.02,D17,084,z,0
0,tSZ_sim=D12_snap=052_mass=14.25_reds=0.65_ax=z_rot=90,0.65,14.25,D12,052,z,90
0,tSZ_sim=D12_snap=048_mass=14.20_reds=0.76_ax=x_rot=270,0.76,14.2,D12,048,x,270
